signal_id,race_key,season,round,race_name,race_date,driver_name,driver_id,momentum_raw,track_fit_raw,context_raw,source_confidence,composite_chatter_score,points_nudge,finish_position_nudge,source_ids,coding_notes,last_coded,coded_by,race_source_url,verified_momentum_score,verified_track_fit_score,verified_context_score,verified_source_confidence,verified_composite_chatter_score,verified_signal_count,verified_direct_signal_count,verified_carryover_signal_count,verified_carryover_weight,verified_source_match,verified_source_published_date,verified_driver_name,verified_source_url,verified_source_ids,verified_provenance_roles,available_before_race,proxy_or_scaffold,verified_pre_race,eligibility_status,safe_for_historical_backtest,safe_for_production_overlay,production_eligibility_status
2026_R09_ADVENTHEALTH_400_AUSTIN_DILLON,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Austin Dillon,austin_dillon,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_DANIEL_SUAREZ,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Daniel Suarez,daniel_suarez,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_COREY_HEIM,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Corey Heim,corey_heim,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_MICHAEL_MCDOWELL,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Michael McDowell,michael_mcdowell,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_CHRIS_BUESCHER,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Chris Buescher,chris_buescher,0.25,0,0,0.75,0.0844,0.3375,-0.1266,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_BRAD_KESELOWSKI,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Brad Keselowski,brad_keselowski,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_ALEX_BOWMAN,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Alex Bowman,alex_bowman,0.15,0.2,0,0.75,0.1031,0.4125,-0.1547,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_KYLE_BUSCH,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Kyle Busch,kyle_busch,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_RYAN_PREECE,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Ryan Preece,ryan_preece,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_A_J_ALLMENDINGER,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,A.J. Allmendinger,aj_allmendinger,0,0,0,0.75,0,0,-0,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_ZANE_SMITH,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Zane Smith,zane_smith,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_ERIK_JONES,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Erik Jones,erik_jones,0,0,0,0.75,0,0,-0,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_RICKY_STENHOUSE_JR,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Ricky Stenhouse Jr.,ricky_stenhouse_jr,-0.05,0,0,0.75,0.5,2,-0.75,2026_r08_stenhouse_bristol_practice,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-04-11,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,0,0.5,0.5,0.475,0.5,1,0,1,0.5,TRUE,2026-04-11,Ricky Stenhouse Jr.,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,2026_r08_stenhouse_bristol_practice,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R09_ADVENTHEALTH_400_JOHN_HUNTER_NEMECHEK,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,John Hunter Nemechek,john_hunter_nemechek,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R09_ADVENTHEALTH_400_NOAH_GRAGSON,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Noah Gragson,noah_gragson,-0.05,0,0,0.75,0.24750000000000003,0.9900000000000001,-0.37125,2026_r08_gragson_bristol_practice,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-04-11,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,0,0.25,0.25,0.44999999999999996,0.24750000000000003,1,0,1,0.5,TRUE,2026-04-11,Noah Gragson,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,2026_r08_gragson_bristol_practice,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R09_ADVENTHEALTH_400_COLE_CUSTER,2026_R09_ADVENTHEALTH_400,2026,9,AdventHealth 400,2026-04-19,Cole Custer,cole_custer,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2026_R09_ADVENTHEALTH_400_S01;2026_R09_ADVENTHEALTH_400_S04;2026_R09_ADVENTHEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_DENNY_HAMLIN,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Denny Hamlin,denny_hamlin,1.25,0,0,0.85,0.5,2,-0.75,2026_r09_hamlin_kansas_frontrow,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-04-18,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,0.25,0.5,0.5,0.475,0.5,1,0,1,0.5,TRUE,2026-04-18,Denny Hamlin,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,2026_r09_hamlin_kansas_frontrow,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R10_JACK_LINK_S_500_TYLER_REDDICK,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Tyler Reddick,tyler_reddick,2,0.35,0,0.85,1,4,-1.5,2026_r09_reddick_kansas_pole;2026_r10_reddick_talladega_metric,Durable source-verified pre-green chatter backfill,2026-04-25,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,1,1,1,0.9475,1,2,1,1,0.5,TRUE,2026-04-25,Tyler Reddick,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,2026_r09_reddick_kansas_pole;2026_r10_reddick_talladega_metric,one_race_carryover_50pct;direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R10_JACK_LINK_S_500_RYAN_BLANEY,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Ryan Blaney,ryan_blaney,0.35,0.5,0,0.75,0.2494,0.9975,-0.3741,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_TY_GIBBS,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Ty Gibbs,ty_gibbs,0.85,0,0,0.85,0.5,2,-0.75,2026_r09_gibbs_kansas_qualifying,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-04-18,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,0.5,0.25,0.5,0.475,0.5,1,0,1,0.5,TRUE,2026-04-18,Ty Gibbs,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,2026_r09_gibbs_kansas_qualifying,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R10_JACK_LINK_S_500_CHASE_ELLIOTT,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Chase Elliott,chase_elliott,0.35,0.35,0,0.75,0.21,0.84,-0.315,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_KYLE_LARSON,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Kyle Larson,kyle_larson,0.25,0,0,0.75,0.5,2,-0.75,2026_r09_larson_kansas_qualifying,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-04-18,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,0,0.5,0.5,0.475,0.5,1,0,1,0.5,TRUE,2026-04-18,Kyle Larson,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,2026_r09_larson_kansas_qualifying,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R10_JACK_LINK_S_500_CHRISTOPHER_BELL,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Christopher Bell,christopher_bell,0.25,0,0,0.75,0.0844,0.3375,-0.1266,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_WILLIAM_BYRON,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,William Byron,william_byron,0.25,0.35,0,0.75,0.1762,0.705,-0.2644,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_CHASE_BRISCOE,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Chase Briscoe,chase_briscoe,0.25,0,0,0.75,0.3375,1.35,-0.5062500000000001,2026_r09_briscoe_kansas_qualifying,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-04-18,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,0,0.25,0.5,0.44999999999999996,0.3375,1,0,1,0.5,TRUE,2026-04-18,Chase Briscoe,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,2026_r09_briscoe_kansas_qualifying,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R10_JACK_LINK_S_500_SHANE_VAN_GISBERGEN,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Shane van Gisbergen,shane_van_gisbergen,0.15,0,0,0.75,0.0506,0.2025,-0.0759,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_ROSS_CHASTAIN,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Ross Chastain,ross_chastain,0.15,0,0,0.75,0.0506,0.2025,-0.0759,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_BUBBA_WALLACE,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Bubba Wallace,bubba_wallace,0.15,0.5,0,0.75,0.5,2,-0.75,2026_r09_wallace_kansas_practice,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-04-18,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,0,0.5,0.5,0.475,0.5,1,0,1,0.5,TRUE,2026-04-18,Bubba Wallace,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,2026_r09_wallace_kansas_practice,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R10_JACK_LINK_S_500_JOEY_LOGANO,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Joey Logano,joey_logano,0.15,0.5,0,0.75,0.1819,0.7275,-0.2728,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_AUSTIN_CINDRIC,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Austin Cindric,austin_cindric,0.05,0.5,0,0.75,0.1481,0.5925,-0.2222,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_CARSON_HOCEVAR,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Carson Hocevar,carson_hocevar,1.25,0.35,0,0.85,0.5822,2.329,-0.8734,EVT_0014,Hocevar won Talladega and had emerging-upside signal. | Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_JOSH_BERRY,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Josh Berry,josh_berry,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_AUSTIN_DILLON,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Austin Dillon,austin_dillon,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_DANIEL_SUAREZ,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Daniel Suarez,daniel_suarez,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_COREY_HEIM,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Corey Heim,corey_heim,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_MICHAEL_MCDOWELL,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Michael McDowell,michael_mcdowell,0.05,0.25,0,0.75,0.0825,0.33,-0.1237,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_CHRIS_BUESCHER,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Chris Buescher,chris_buescher,0.25,0,0,0.75,0.0844,0.3375,-0.1266,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_BRAD_KESELOWSKI,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Brad Keselowski,brad_keselowski,0.05,0.5,0,0.75,0.1481,0.5925,-0.2222,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R10_JACK_LINK_S_500_ALEX_BOWMAN,2026_R10_JACK_LINK_S_500,2026,10,Jack Link's 500,2026-04-26,Alex Bowman,alex_bowman,0.15,0,0,0.75,0.0506,0.2025,-0.0759,2026_R10_JACK_LINK_S_500_S01;2026_R10_JACK_LINK_S_500_S04;2026_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
