"season","round","driver_code","win_books","win_avg_american_odds","win_avg_decimal_odds","win_best_american_odds","win_best_decimal_odds","win_best_sportsbook","win_market_implied_probability","win_market_no_vig_probability","podium_books","podium_avg_american_odds","podium_avg_decimal_odds","podium_best_american_odds","podium_best_decimal_odds","podium_best_sportsbook","podium_market_implied_probability","podium_market_no_vig_probability","driver_name","race_name","win_source_url","podium_source_url","source_market","source_note","odds_timestamp","source_ref_id","podium_market_avg_american_odds","podium_market_avg_decimal_odds","podium_market_best_american_odds","podium_market_best_decimal_odds","podium_market_probability","podium_market_no_vig_probability_only","podium_estimated_probability","podium_estimated_decimal_odds","podium_estimated_american_odds","podium_effective_avg_decimal_odds","podium_effective_avg_american_odds","podium_effective_best_decimal_odds","podium_effective_best_american_odds","podium_effective_probability","podium_effective_no_vig_probability","podium_odds_source"
"2025","19","OCO","","","","","","","","","","","","","","","","","Esteban Ocon","United States GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","19","PIA","1","2500","26","2500","26","DraftKings","0.0384615384615385","0.0320111123537045","1","110","2.1","110","2.1","DraftKings","0.476190476190476","0.410342235349792","Oscar Piastri","United States GP","https://www.sportsbettingdime.com/news/racing/f1-united-states-grand-prix-odds-picks-predictions-start-time-2025/","https://www.sportsbettingdime.com/news/racing/f1-united-states-grand-prix-odds-picks-predictions-start-time-2025/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-18 23:36 ET","turn825574view0","","","","","","","","","","","","","","","",""
"2025","19","RUS","1","2000","21","2000","21","DraftKings","0.0476190476190476","0.0396328057712532","1","-120","1.83333333333333","-120","1.83333333333333","DraftKings","0.545454545454545","0.470028378673399","George Russell","United States GP","https://www.sportsbettingdime.com/news/racing/f1-united-states-grand-prix-odds-picks-predictions-start-time-2025/","https://www.sportsbettingdime.com/news/racing/f1-united-states-grand-prix-odds-picks-predictions-start-time-2025/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-18 23:36 ET","turn825574view0","","","","","","","","","","","","","","","",""
"2025","19","SAI","1","25000","251","25000","251","DraftKings","0.00398406374501992","0.00331589211631998","1","4500","46","4500","46","DraftKings","0.0217391304347826","0.0187330150920557","Carlos Sainz","United States GP","https://www.sportsbettingdime.com/news/racing/f1-united-states-grand-prix-odds-picks-predictions-start-time-2025/","https://www.sportsbettingdime.com/news/racing/f1-united-states-grand-prix-odds-picks-predictions-start-time-2025/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-18 23:36 ET","turn825574view0","","","","","","","","","","","","","","","",""
"2025","19","STR","","","","","","","","","","","","","","","","","Lance Stroll","United States GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","19","TSU","","","","","","","","","","","","","","","","","Yuki Tsunoda","United States GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","19","VER","1","-185","1.54054054054054","-185","1.54054054054054","DraftKings","0.649122807017544","0.540257720776557","1","-900","1.11111111111111","-900","1.11111111111111","DraftKings","0.9","0.775546824811107","Max Verstappen","United States GP","https://www.sportsbettingdime.com/news/racing/f1-united-states-grand-prix-odds-picks-predictions-start-time-2025/","https://www.sportsbettingdime.com/news/racing/f1-united-states-grand-prix-odds-picks-predictions-start-time-2025/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-18 23:36 ET","turn825574view0","","","","","","","","","","","","","","","",""
"2025","20","ALB","","","","","","","","","","","","","","","","","Alexander Albon","Mexico City GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","20","ALO","","","","","","","","","","","","","","","","","Fernando Alonso","Mexico City GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","20","ANT","1","8000","81","8000","81","DraftKings","0.0123456790123457","0.0101490532115497","1","1100","12","1100","12","DraftKings","0.0833333333333333","0.072834250287537","Kimi Antonelli","Mexico City GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-26 08:45 ET","turn859794search2","","","","","","","","","","","","","","","",""
"2025","20","BEA","1","30000","301","30000","301","DraftKings","0.00332225913621262","0.00273114056523431","1","5000","51","5000","51","DraftKings","0.0196078431372549","0.0171374706558911","Oliver Bearman","Mexico City GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-26 08:45 ET","turn859794search2","","","","","","","","","","","","","","","",""
"2025","20","BOR","","","","","","","","","","","","","","","","","Gabriel Bortoleto","Mexico City GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","20","COL","","","","","","","","","","","","","","","","","Franco Colapinto","Mexico City GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","20","GAS","","","","","","","","","","","","","","","","","Pierre Gasly","Mexico City GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","20","HAD","1","15000","151","15000","151","DraftKings","0.00662251655629139","0.00544419410685781","1","2800","29","2800","29","DraftKings","0.0344827586206896","0.0301383104638084","Isack Hadjar","Mexico City GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-26 08:45 ET","turn859794search2","","","","","","","","","","","","","","","",""
"2025","20","HAM","1","900","10","900","10","DraftKings","0.1","0.0822073310135529","1","-125","1.8","-125","1.8","DraftKings","0.555555555555556","0.48556166858358","Lewis Hamilton","Mexico City GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-26 08:45 ET","turn859794search2","","","","","","","","","","","","","","","",""
"2025","20","HUL","","","","","","","","","","","","","","","","","Nico Hulkenberg","Mexico City GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","20","LAW","","","","","","","","","","","","","","","","","Liam Lawson","Mexico City GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","20","LEC","1","450","5.5","450","5.5","DraftKings","0.181818181818182","0.149467874570096","1","-250","1.4","-250","1.4","DraftKings","0.714285714285714","0.624293573893175","Charles Leclerc","Mexico City GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-26 08:45 ET","turn859794search2","","","","","","","","","","","","","","","",""
"2025","20","NOR","1","-225","1.44444444444444","-225","1.44444444444444","DraftKings","0.692307692307692","0.569127676247674","1","-700","1.14285714285714","-700","1.14285714285714","DraftKings","0.875","0.764759628019139","Lando Norris","Mexico City GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-26 08:45 ET","turn859794search2","","","","","","","","","","","","","","","",""
"2025","20","OCO","","","","","","","","","","","","","","","","","Esteban Ocon","Mexico City GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","20","PIA","1","4000","41","4000","41","DraftKings","0.024390243902439","0.020050568539891","1","350","4.5","350","4.5","DraftKings","0.222222222222222","0.194224667433432","Oscar Piastri","Mexico City GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-26 08:45 ET","turn859794search2","","","","","","","","","","","","","","","",""
"2025","20","RUS","1","2500","26","2500","26","DraftKings","0.0384615384615385","0.0316182042359819","1","250","3.5","250","3.5","DraftKings","0.285714285714286","0.24971742955727","George Russell","Mexico City GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-26 08:45 ET","turn859794search2","","","","","","","","","","","","","","","",""
"2025","20","SAI","","","","","","","","","","","","","","","","","Carlos Sainz","Mexico City GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","20","STR","","","","","","","","","","","","","","","","","Lance Stroll","Mexico City GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","20","TSU","1","30000","301","30000","301","DraftKings","0.00332225913621262","0.00273114056523431","1","5000","51","5000","51","DraftKings","0.0196078431372549","0.0171374706558911","Yuki Tsunoda","Mexico City GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-26 08:45 ET","turn859794search2","","","","","","","","","","","","","","","",""
"2025","20","VER","1","550","6.5","550","6.5","DraftKings","0.153846153846154","0.126472816943928","1","-165","1.60606060606061","-165","1.60606060606061","DraftKings","0.622641509433962","0.544195530450277","Max Verstappen","Mexico City GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-mexican-gp-predictions-start-time-oct-26/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / DraftKings","2025-10-26 08:45 ET","turn859794search2","","","","","","","","","","","","","","","",""
"2025","21","ALB","","","","","","","","","","","","","","","","","Alexander Albon","Brazilian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","21","ALO","1","15000","151","15000","151","Bet365","0.00662251655629139","0.00552983320287859","1","2000","21","2000","21","Bet365","0.0476190476190476","0.0420500877366837","Fernando Alonso","Brazilian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / Bet365","2025-11-08 23:15 ET","turn939809search4","","","","","","","","","","","","","","","",""
"2025","21","ANT","1","700","8","700","8","Bet365","0.125","0.104375601704334","1","-163","1.61349693251534","-163","1.61349693251534","Bet365","0.619771863117871","0.547290685637522","Kimi Antonelli","Brazilian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / Bet365","2025-11-08 23:15 ET","turn939809search4","","","","","","","","","","","","","","","",""
"2025","21","BEA","1","20000","201","20000","201","Bet365","0.00497512437810945","0.00415425280415257","1","2500","26","2500","26","Bet365","0.0384615384615385","0.033963532402706","Oliver Bearman","Brazilian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / Bet365","2025-11-08 23:15 ET","turn939809search4","","","","","","","","","","","","","","","",""
"2025","21","BOR","","","","","","","","","","","","","","","","","Gabriel Bortoleto","Brazilian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","21","COL","","","","","","","","","","","","","","","","","Franco Colapinto","Brazilian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","21","GAS","","","","","","","","","","","","","","","","","Pierre Gasly","Brazilian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","21","HAD","1","10000","101","10000","101","Bet365","0.0099009900990099","0.00826737439242245","1","1600","17","1600","17","Bet365","0.0588235294117647","0.0519442260276681","Isack Hadjar","Brazilian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / Bet365","2025-11-08 23:15 ET","turn939809search4","","","","","","","","","","","","","","","",""
"2025","21","HAM","1","10000","101","10000","101","Bet365","0.0099009900990099","0.00826737439242245","1","1600","17","1600","17","Bet365","0.0588235294117647","0.0519442260276681","Lewis Hamilton","Brazilian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / Bet365","2025-11-08 23:15 ET","turn939809search4","","","","","","","","","","","","","","","",""
"2025","21","HUL","","","","","","","","","","","","","","","","","Nico Hulkenberg","Brazilian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","21","LAW","","","","","","","","","","","","","","","","","Liam Lawson","Brazilian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","21","LEC","1","2000","21","2000","21","Bet365","0.0476190476190476","0.0397621339826032","1","-110","1.90909090909091","-110","1.90909090909091","Bet365","0.523809523809524","0.462550965103521","Charles Leclerc","Brazilian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / Bet365","2025-11-08 23:15 ET","turn939809search4","","","","","","","","","","","","","","","",""
"2025","21","NOR","1","-350","1.28571428571429","-350","1.28571428571429","Bet365","0.777777777777778","0.64944818838252","1","-1000","1.1","-1000","1.1","Bet365","0.909090909090909","0.802774402245779","Lando Norris","Brazilian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / Bet365","2025-11-08 23:15 ET","turn939809search4","","","","","","","","","","","","","","","",""
"2025","21","OCO","","","","","","","","","","","","","","","","","Esteban Ocon","Brazilian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","21","PIA","1","600","7","600","7","Bet365","0.142857142857143","0.11928640194781","1","-400","1.25","-400","1.25","Bet365","0.8","0.706441473976286","Oscar Piastri","Brazilian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / Bet365","2025-11-08 23:15 ET","turn939809search4","","","","","","","","","","","","","","","",""
"2025","21","RUS","1","2500","26","2500","26","Bet365","0.0384615384615385","0.0321155697551795","1","300","4","300","4","Bet365","0.25","0.220762960617589","George Russell","Brazilian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / Bet365","2025-11-08 23:15 ET","turn939809search4","","","","","","","","","","","","","","","",""
"2025","21","SAI","","","","","","","","","","","","","","","","","Carlos Sainz","Brazilian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","21","STR","","","","","","","","","","","","","","","","","Lance Stroll","Brazilian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","21","TSU","","","","","","","","","","","","","","","","","Yuki Tsunoda","Brazilian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","21","VER","1","2800","29","2800","29","Bet365","0.0344827586206896","0.0287932694356782","1","1000","11","1000","11","Bet365","0.0909090909090909","0.0802774402245779","Max Verstappen","Brazilian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-brazilian-gp-predictions-start-time/","Win, Top-3/Podium, Top-10.","Win source: SportsBettingDime / Bet365","2025-11-08 23:15 ET","turn939809search4","","","","","","","","","","","","","","","",""
"2025","22","ALB","","","","","","","","","","","","","","","","","Alexander Albon","Las Vegas GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","22","ALO","1","13000","131","13000","131","DraftKings","0.00763358778625954","0.00636366237662733","1","2200","23","2200","23","DraftKings","0.0434782608695652","0.0389099028211038","Fernando Alonso","Las Vegas GP","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-11-22 11:00 ET","turn588115view0","","","","","","","","","","","","","","","",""
"2025","22","ANT","1","13000","131","13000","131","DraftKings","0.00763358778625954","0.00636366237662733","1","2200","23","2200","23","DraftKings","0.0434782608695652","0.0389099028211038","Kimi Antonelli","Las Vegas GP","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-11-22 11:00 ET","turn588115view0","","","","","","","","","","","","","","","",""
"2025","22","BEA","","","","","","","","","","","","","","","","","Oliver Bearman","Las Vegas GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","22","BOR","","","","","","","","","","","","","","","","","Gabriel Bortoleto","Las Vegas GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","22","COL","","","","","","","","","","","","","","","","","Franco Colapinto","Las Vegas GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","22","GAS","","","","","","","","","","","","","","","","","Pierre Gasly","Las Vegas GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","22","HAD","1","15000","151","15000","151","DraftKings","0.00662251655629139","0.00552079318767007","1","3500","36","3500","36","DraftKings","0.0277777777777778","0.0248591045801496","Isack Hadjar","Las Vegas GP","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-11-22 11:00 ET","turn588115view0","","","","","","","","","","","","","","","",""
"2025","22","HAM","1","13000","131","13000","131","DraftKings","0.00763358778625954","0.00636366237662733","1","2200","23","2200","23","DraftKings","0.0434782608695652","0.0389099028211038","Lewis Hamilton","Las Vegas GP","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-11-22 11:00 ET","turn588115view0","","","","","","","","","","","","","","","",""
"2025","22","HUL","","","","","","","","","","","","","","","","","Nico Hulkenberg","Las Vegas GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","22","LAW","","","","","","","","","","","","","","","","","Liam Lawson","Las Vegas GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","22","LEC","1","6500","66","6500","66","DraftKings","0.0151515151515152","0.0126309056263361","1","1100","12","1100","12","DraftKings","0.0833333333333333","0.0745773137404489","Charles Leclerc","Las Vegas GP","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-11-22 11:00 ET","turn588115view0","","","","","","","","","","","","","","","",""
"2025","22","NOR","1","-110","1.90909090909091","-110","1.90909090909091","DraftKings","0.523809523809524","0.436668451653333","1","-700","1.14285714285714","-700","1.14285714285714","DraftKings","0.875","0.783061794274713","Lando Norris","Las Vegas GP","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-11-22 11:00 ET","turn588115view0","","","","","","","","","","","","","","","",""
"2025","22","OCO","","","","","","","","","","","","","","","","","Esteban Ocon","Las Vegas GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","22","PIA","1","2200","23","2200","23","DraftKings","0.0434782608695652","0.0362452074494861","1","-105","1.95238095238095","-105","1.95238095238095","DraftKings","0.51219512195122","0.458377635673003","Oscar Piastri","Las Vegas GP","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-11-22 11:00 ET","turn588115view0","","","","","","","","","","","","","","","",""
"2025","22","RUS","1","1200","13","1200","13","DraftKings","0.0769230769230769","0.0641261362567832","1","-200","1.5","-200","1.5","DraftKings","0.666666666666667","0.596618509923591","George Russell","Las Vegas GP","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-11-22 11:00 ET","turn588115view0","","","","","","","","","","","","","","","",""
"2025","22","SAI","1","2800","29","2800","29","DraftKings","0.0344827586206896","0.0287461990116614","1","450","5.5","450","5.5","DraftKings","0.181818181818182","0.16271413907007","Carlos Sainz","Las Vegas GP","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-11-22 11:00 ET","turn588115view0","","","","","","","","","","","","","","","",""
"2025","22","STR","","","","","","","","","","","","","","","","","Lance Stroll","Las Vegas GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","22","TSU","","","","","","","","","","","","","","","","","Yuki Tsunoda","Las Vegas GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","22","VER","1","110","2.1","110","2.1","DraftKings","0.476190476190476","0.396971319684848","1","-700","1.14285714285714","-700","1.14285714285714","DraftKings","0.875","0.783061794274713","Max Verstappen","Las Vegas GP","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","https://www.sportsbettingdime.com/news/racing/f1-las-vegas-grand-prix-predictions-odds-props-saturday-nov-22/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-11-22 11:00 ET","turn588115view0","","","","","","","","","","","","","","","",""
"2025","23","ALB","1","150000","1501","150000","1501","Bet365","0.00066622251832111","0.00055072297266448","","","","","","","","","Alexander Albon","Qatar GP","https://www.covers.com/f1/qatar-grand-prix-predictions-picks-odds-2025","","Full winner odds board; no podium board.","Win source: Covers / Bet365","2025-11-29 post-qualifying","turn984326search2","","","","","","","","","","","","","","","",""
"2025","23","ALO","1","20000","201","20000","201","Bet365","0.00497512437810945","0.00411261284561887","1","1800","19","1800","19","not specified","0.0526315789473684","0.045727586416616","Fernando Alonso","Qatar GP","https://www.covers.com/f1/qatar-grand-prix-predictions-picks-odds-2025","https://www.sportsbettingdime.com/news/racing/f1-qatar-grand-prix-predictions-picks-odds-sunday-nov-30/","Full winner odds board; no podium board.","Win source: Covers / Bet365 | Podium source: SportsBettingDime / not specified","2025-11-29 post-qualifying","turn984326search2","","","","","","","","","","","","","","","",""
"2025","23","ANT","1","5000","51","5000","51","Bet365","0.0196078431372549","0.016208532979792","1","450","5.5","450","5.5","not specified","0.181818181818182","0.157968025802855","Kimi Antonelli","Qatar GP","https://www.covers.com/f1/qatar-grand-prix-predictions-picks-odds-2025","https://www.sportsbettingdime.com/news/racing/f1-qatar-grand-prix-predictions-picks-odds-sunday-nov-30/","Full winner odds board; no podium board.","Win source: Covers / Bet365 | Podium source: SportsBettingDime / not specified","2025-11-29 post-qualifying","turn984326search2","","","","","","","","","","","","","","","",""
"2025","23","BEA","1","150000","1501","150000","1501","Bet365","0.00066622251832111","0.00055072297266448","","","","","","","","","Oliver Bearman","Qatar GP","https://www.covers.com/f1/qatar-grand-prix-predictions-picks-odds-2025","","Full winner odds board; no podium board.","Win source: Covers / Bet365","2025-11-29 post-qualifying","turn984326search2","","","","","","","","","","","","","","","",""
"2025","23","BOR","1","2e+05","2001","2e+05","2001","Bet365","0.00049975012493753","0.00041311103546696","","","","","","","","","Gabriel Bortoleto","Qatar GP","https://www.covers.com/f1/qatar-grand-prix-predictions-picks-odds-2025","","Full winner odds board; no podium board.","Win source: Covers / Bet365","2025-11-29 post-qualifying","turn984326search2","","","","","","","","","","","","","","","",""
"2025","23","COL","1","3e+05","3001","3e+05","3001","Bet365","0.00033322225924691","0.00027545324290882","","","","","","","","","Franco Colapinto","Qatar GP","https://www.covers.com/f1/qatar-grand-prix-predictions-picks-odds-2025","","Full winner odds board; no podium board.","Win source: Covers / Bet365","2025-11-29 post-qualifying","turn984326search2","","","","","","","","","","","","","","","",""
"2025","23","GAS","1","50000","501","50000","501","Bet365","0.00199600798403193","0.0016499704230926","","","","","","","","","Pierre Gasly","Qatar GP","https://www.covers.com/f1/qatar-grand-prix-predictions-picks-odds-2025","","Full winner odds board; no podium board.","Win source: Covers / Bet365","2025-11-29 post-qualifying","turn984326search2","","","","","","","","","","","","","","","",""
