Signal_ID,Race_Key,Season,Round,Grand Prix,Race_Date,Team,Momentum_Raw,Upgrade_Raw,Context_Raw,Source_Confidence,Raw_Weighted_Score,Composite_Chatter_Score,Points_Nudge,Finish_Position_Nudge,Primary_Source_IDs,Coding_Notes,Last_Coded,Coded_By,Race_Source_URL
2022_R05_MIAMI_FERRARI,2022_R05_MIAMI,2022,5,Miami,2022-05-08T00:00:00Z,Ferrari,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0052,Event-log coded | Momentum +1.6 | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_MERCEDES,2022_R05_MIAMI,2022,5,Miami,2022-05-08T00:00:00Z,Mercedes,-0.6,0,0,1,-0.27,-0.27,-0.0675,0.0675,EVT_0054,Event-log coded | Momentum -0.8 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_ALPINE,2022_R05_MIAMI,2022,5,Miami,2022-05-08T00:00:00Z,Alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_MCLAREN,2022_R05_MIAMI,2022,5,Miami,2022-05-08T00:00:00Z,McLaren,-0.5,0,0,1,-0.225,-0.225,-0.05625,0.05625,EVT_0056,Event-log coded | Momentum -0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_ALFA_ROMEO,2022_R05_MIAMI,2022,5,Miami,2022-05-08T00:00:00Z,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_ASTON_MARTIN,2022_R05_MIAMI,2022,5,Miami,2022-05-08T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_HAAS_F1_TEAM,2022_R05_MIAMI,2022,5,Miami,2022-05-08T00:00:00Z,Haas F1 Team,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0058,Event-log coded | Momentum +0.6 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_ALPHATAURI,2022_R05_MIAMI,2022,5,Miami,2022-05-08T00:00:00Z,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_WILLIAMS,2022_R05_MIAMI,2022,5,Miami,2022-05-08T00:00:00Z,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_RED_BULL_RACING,2022_R06_SPAIN,2022,6,Spain,2022-05-22T00:00:00Z,Red Bull Racing,2,0.8,0,1,1.26,1,0.25,-0.25,EVT_0053; EVT_0063,Event-log coded | Momentum +1.7; Upgrade +0.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_FERRARI,2022_R06_SPAIN,2022,6,Spain,2022-05-22T00:00:00Z,Ferrari,0.6,0,0,0.75,0.27,0.2025,0.050625,-0.050625,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_MERCEDES,2022_R06_SPAIN,2022,6,Spain,2022-05-22T00:00:00Z,Mercedes,-0.6,1,0,1,0.18,0.18,0.045,-0.045,EVT_0054; EVT_0059,Event-log coded | Momentum -0.8; Upgrade +1.0 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_ALPINE,2022_R06_SPAIN,2022,6,Spain,2022-05-22T00:00:00Z,Alpine,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0057,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_MCLAREN,2022_R06_SPAIN,2022,6,Spain,2022-05-22T00:00:00Z,McLaren,-0.5,1,0,1,0.225,0.225,0.05625,-0.05625,EVT_0056; EVT_0061,Event-log coded | Momentum -0.5; Upgrade +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_ALFA_ROMEO,2022_R06_SPAIN,2022,6,Spain,2022-05-22T00:00:00Z,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_ASTON_MARTIN,2022_R06_SPAIN,2022,6,Spain,2022-05-22T00:00:00Z,Aston Martin,-0.1,0.8,0,1,0.31500000000000006,0.31500000000000006,0.07875000000000001,-0.07875000000000001,EVT_0062,Event-log coded | Upgrade +0.8 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_HAAS_F1_TEAM,2022_R06_SPAIN,2022,6,Spain,2022-05-22T00:00:00Z,Haas F1 Team,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_ALPHATAURI,2022_R06_SPAIN,2022,6,Spain,2022-05-22T00:00:00Z,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_WILLIAMS,2022_R06_SPAIN,2022,6,Spain,2022-05-22T00:00:00Z,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_RED_BULL_RACING,2022_R07_MONACO,2022,7,Monaco,2022-05-29T00:00:00Z,Red Bull Racing,2,0.8,0,1,1.26,1,0.25,-0.25,EVT_0053; EVT_0063,Event-log coded | Momentum +1.7; Upgrade +0.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_FERRARI,2022_R07_MONACO,2022,7,Monaco,2022-05-29T00:00:00Z,Ferrari,0.1,0,0,0.75,0.045000000000000005,0.03375,0.0084375,-0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_MERCEDES,2022_R07_MONACO,2022,7,Monaco,2022-05-29T00:00:00Z,Mercedes,-0.6,1,0,1,0.18,0.18,0.045,-0.045,EVT_0054; EVT_0059,Event-log coded | Momentum -0.8; Upgrade +1.0 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_ALPINE,2022_R07_MONACO,2022,7,Monaco,2022-05-29T00:00:00Z,Alpine,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0057,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_MCLAREN,2022_R07_MONACO,2022,7,Monaco,2022-05-29T00:00:00Z,McLaren,0,1,0,1,0.45,0.45,0.1125,-0.1125,EVT_0061,Event-log coded | Upgrade +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_ALFA_ROMEO,2022_R07_MONACO,2022,7,Monaco,2022-05-29T00:00:00Z,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_ASTON_MARTIN,2022_R07_MONACO,2022,7,Monaco,2022-05-29T00:00:00Z,Aston Martin,-0.1,0.8,0,1,0.31500000000000006,0.31500000000000006,0.07875000000000001,-0.07875000000000001,EVT_0062,Event-log coded | Upgrade +0.8 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_HAAS_F1_TEAM,2022_R07_MONACO,2022,7,Monaco,2022-05-29T00:00:00Z,Haas F1 Team,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_ALPHATAURI,2022_R07_MONACO,2022,7,Monaco,2022-05-29T00:00:00Z,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_WILLIAMS,2022_R07_MONACO,2022,7,Monaco,2022-05-29T00:00:00Z,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_RED_BULL_RACING,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12T00:00:00Z,Red Bull Racing,2,0.8,0,1,1.26,1,0.25,-0.25,EVT_0053; EVT_0063,Event-log coded | Momentum +1.7; Upgrade +0.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_FERRARI,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12T00:00:00Z,Ferrari,0.1,0,0,0.75,0.045000000000000005,0.03375,0.0084375,-0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_MERCEDES,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12T00:00:00Z,Mercedes,-0.6,1,0,1,0.18,0.18,0.045,-0.045,EVT_0054; EVT_0059,Event-log coded | Momentum -0.8; Upgrade +1.0 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_ALPINE,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12T00:00:00Z,Alpine,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0057,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_MCLAREN,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12T00:00:00Z,McLaren,0,1,0,1,0.45,0.45,0.1125,-0.1125,EVT_0061,Event-log coded | Upgrade +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_ALFA_ROMEO,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12T00:00:00Z,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_ASTON_MARTIN,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12T00:00:00Z,Aston Martin,-0.1,0.8,0,1,0.31500000000000006,0.31500000000000006,0.07875000000000001,-0.07875000000000001,EVT_0062,Event-log coded | Upgrade +0.8 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_HAAS_F1_TEAM,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12T00:00:00Z,Haas F1 Team,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_ALPHATAURI,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12T00:00:00Z,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_WILLIAMS,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12T00:00:00Z,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R09_CANADA_RED_BULL_RACING,2022_R09_CANADA,2022,9,Canada,2022-06-19T00:00:00Z,Red Bull Racing,2,0.8,0,1,1.26,1,0.25,-0.25,EVT_0053; EVT_0063,Event-log coded | Momentum +1.7; Upgrade +0.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R09_CANADA_FERRARI,2022_R09_CANADA,2022,9,Canada,2022-06-19T00:00:00Z,Ferrari,0.2,0,0,0.75,0.09000000000000001,0.0675,0.016875,-0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R09_CANADA_MERCEDES,2022_R09_CANADA,2022,9,Canada,2022-06-19T00:00:00Z,Mercedes,1.1,0,0,1,0.49500000000000005,0.49500000000000005,0.12375000000000001,-0.12375000000000001,EVT_0055,Event-log coded | Momentum +0.8 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R09_CANADA_ALPINE,2022_R09_CANADA,2022,9,Canada,2022-06-19T00:00:00Z,Alpine,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0057,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R09_CANADA_MCLAREN,2022_R09_CANADA,2022,9,Canada,2022-06-19T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R09_CANADA_ALFA_ROMEO,2022_R09_CANADA,2022,9,Canada,2022-06-19T00:00:00Z,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R09_CANADA_ASTON_MARTIN,2022_R09_CANADA,2022,9,Canada,2022-06-19T00:00:00Z,Aston Martin,-0.1,0.8,0,1,0.31500000000000006,0.31500000000000006,0.07875000000000001,-0.07875000000000001,EVT_0062,Event-log coded | Upgrade +0.8 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R09_CANADA_HAAS_F1_TEAM,2022_R09_CANADA,2022,9,Canada,2022-06-19T00:00:00Z,Haas F1 Team,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R09_CANADA_ALPHATAURI,2022_R09_CANADA,2022,9,Canada,2022-06-19T00:00:00Z,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R09_CANADA_WILLIAMS,2022_R09_CANADA,2022,9,Canada,2022-06-19T00:00:00Z,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R10_GREAT_BRITAIN_RED_BULL_RACING,2022_R10_GREAT_BRITAIN,2022,10,Great Britain,2022-07-03T00:00:00Z,Red Bull Racing,2,0.8,0,1,1.26,1,0.25,-0.25,EVT_0053; EVT_0063,Event-log coded | Momentum +1.7; Upgrade +0.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R10_GREAT_BRITAIN_FERRARI,2022_R10_GREAT_BRITAIN,2022,10,Great Britain,2022-07-03T00:00:00Z,Ferrari,0.2,0,0,0.75,0.09000000000000001,0.0675,0.016875,-0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R10_GREAT_BRITAIN_MERCEDES,2022_R10_GREAT_BRITAIN,2022,10,Great Britain,2022-07-03T00:00:00Z,Mercedes,1.1,0.8,0,1,0.8550000000000001,0.8550000000000001,0.21375000000000002,-0.21375000000000002,EVT_0055; EVT_0060,Event-log coded | Momentum +0.8; Upgrade +0.8 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R10_GREAT_BRITAIN_ALPINE,2022_R10_GREAT_BRITAIN,2022,10,Great Britain,2022-07-03T00:00:00Z,Alpine,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0057,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R10_GREAT_BRITAIN_MCLAREN,2022_R10_GREAT_BRITAIN,2022,10,Great Britain,2022-07-03T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R10_GREAT_BRITAIN_ALFA_ROMEO,2022_R10_GREAT_BRITAIN,2022,10,Great Britain,2022-07-03T00:00:00Z,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R10_GREAT_BRITAIN_ASTON_MARTIN,2022_R10_GREAT_BRITAIN,2022,10,Great Britain,2022-07-03T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R10_GREAT_BRITAIN_HAAS_F1_TEAM,2022_R10_GREAT_BRITAIN,2022,10,Great Britain,2022-07-03T00:00:00Z,Haas F1 Team,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R10_GREAT_BRITAIN_ALPHATAURI,2022_R10_GREAT_BRITAIN,2022,10,Great Britain,2022-07-03T00:00:00Z,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R10_GREAT_BRITAIN_WILLIAMS,2022_R10_GREAT_BRITAIN,2022,10,Great Britain,2022-07-03T00:00:00Z,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R11_AUSTRIA_RED_BULL_RACING,2022_R11_AUSTRIA,2022,11,Austria,2022-07-10T00:00:00Z,Red Bull Racing,2,0.8,0,1,1.26,1,0.25,-0.25,EVT_0053; EVT_0063,Event-log coded | Momentum +1.7; Upgrade +0.8 | rolling momentum base +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R11_AUSTRIA_FERRARI,2022_R11_AUSTRIA,2022,11,Austria,2022-07-10T00:00:00Z,Ferrari,1.2,0,0,0.75,0.54,0.405,0.10125,-0.10125,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +1.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R11_AUSTRIA_MERCEDES,2022_R11_AUSTRIA,2022,11,Austria,2022-07-10T00:00:00Z,Mercedes,1.1,0.8,0,1,0.8550000000000001,0.8550000000000001,0.21375000000000002,-0.21375000000000002,EVT_0055; EVT_0060,Event-log coded | Momentum +0.8; Upgrade +0.8 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R11_AUSTRIA_ALPINE,2022_R11_AUSTRIA,2022,11,Austria,2022-07-10T00:00:00Z,Alpine,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0057,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R11_AUSTRIA_MCLAREN,2022_R11_AUSTRIA,2022,11,Austria,2022-07-10T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R11_AUSTRIA_ALFA_ROMEO,2022_R11_AUSTRIA,2022,11,Austria,2022-07-10T00:00:00Z,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R11_AUSTRIA_ASTON_MARTIN,2022_R11_AUSTRIA,2022,11,Austria,2022-07-10T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R11_AUSTRIA_HAAS_F1_TEAM,2022_R11_AUSTRIA,2022,11,Austria,2022-07-10T00:00:00Z,Haas F1 Team,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R11_AUSTRIA_ALPHATAURI,2022_R11_AUSTRIA,2022,11,Austria,2022-07-10T00:00:00Z,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R11_AUSTRIA_WILLIAMS,2022_R11_AUSTRIA,2022,11,Austria,2022-07-10T00:00:00Z,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R12_FRANCE_RED_BULL_RACING,2022_R12_FRANCE,2022,12,France,2022-07-24T00:00:00Z,Red Bull Racing,2,0.8,0,1,1.26,1,0.25,-0.25,EVT_0053; EVT_0063,Event-log coded | Momentum +1.7; Upgrade +0.8 | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R12_FRANCE_FERRARI,2022_R12_FRANCE,2022,12,France,2022-07-24T00:00:00Z,Ferrari,1.8,0,0,0.75,0.81,0.6075,0.151875,-0.151875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R12_FRANCE_MERCEDES,2022_R12_FRANCE,2022,12,France,2022-07-24T00:00:00Z,Mercedes,1.1,0.8,0,1,0.8550000000000001,0.8550000000000001,0.21375000000000002,-0.21375000000000002,EVT_0055; EVT_0060,Event-log coded | Momentum +0.8; Upgrade +0.8 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R12_FRANCE_ALPINE,2022_R12_FRANCE,2022,12,France,2022-07-24T00:00:00Z,Alpine,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0057,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R12_FRANCE_MCLAREN,2022_R12_FRANCE,2022,12,France,2022-07-24T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
