signal_id,season,round,race_date,driver_id,driver_name,source_published_date,source_published_at,green_flag_utc,source_url,source_outlet,source_tier,momentum_raw,track_fit_raw,context_raw,source_confidence,coding_notes
2021_r11_officialgrid_matt_dibenedetto,2021,11,2021-05-02,matt_dibenedetto,Matt DiBenedetto,2021-05-01,,,https://cf.nascar.com/cacher/2021/1/5029/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r11_officialgrid_michael_mcdowell,2021,11,2021-05-02,michael_mcdowell,Michael McDowell,2021-05-01,,,https://cf.nascar.com/cacher/2021/1/5029/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r11_officialgrid_william_byron,2021,11,2021-05-02,william_byron,William Byron,2021-05-01,,,https://cf.nascar.com/cacher/2021/1/5029/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r12_officialgrid_brad_keselowski,2021,12,2021-05-09,brad_keselowski,Brad Keselowski,2021-05-08,,,https://cf.nascar.com/cacher/2021/1/5014/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r12_officialgrid_kevin_harvick,2021,12,2021-05-09,kevin_harvick,Kevin Harvick,2021-05-08,,,https://cf.nascar.com/cacher/2021/1/5014/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r12_officialgrid_kyle_busch,2021,12,2021-05-09,kyle_busch,Kyle Busch,2021-05-08,,,https://cf.nascar.com/cacher/2021/1/5014/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r12_officialgrid_martin_truex_jr,2021,12,2021-05-09,martin_truex_jr,Martin Truex Jr.,2021-05-08,,,https://cf.nascar.com/cacher/2021/1/5014/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r12_officialgrid_william_byron,2021,12,2021-05-09,william_byron,William Byron,2021-05-08,,,https://cf.nascar.com/cacher/2021/1/5014/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r13_officialgrid_denny_hamlin,2021,13,2021-05-16,denny_hamlin,Denny Hamlin,2021-05-15,,,https://cf.nascar.com/cacher/2021/1/5034/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r13_officialgrid_kevin_harvick,2021,13,2021-05-16,kevin_harvick,Kevin Harvick,2021-05-15,,,https://cf.nascar.com/cacher/2021/1/5034/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r13_officialgrid_kyle_larson,2021,13,2021-05-16,kyle_larson,Kyle Larson,2021-05-15,,,https://cf.nascar.com/cacher/2021/1/5034/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r13_officialgrid_martin_truex_jr,2021,13,2021-05-16,martin_truex_jr,Martin Truex Jr.,2021-05-15,,,https://cf.nascar.com/cacher/2021/1/5034/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r13_officialgrid_william_byron,2021,13,2021-05-16,william_byron,William Byron,2021-05-15,,,https://cf.nascar.com/cacher/2021/1/5034/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r14_officialrun_chase_elliott,2021,14,2021-05-23,chase_elliott,Chase Elliott,2021-05-22,2021-05-22T09:05:00Z,2021-05-23T14:30:00Z,https://cf.nascar.com/cacher/2021/1/5033/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2021_r14_officialrun_joey_logano,2021,14,2021-05-23,joey_logano,Joey Logano,2021-05-22,2021-05-22T09:05:00Z,2021-05-23T14:30:00Z,https://cf.nascar.com/cacher/2021/1/5033/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2021_r14_officialrun_kyle_busch,2021,14,2021-05-23,kyle_busch,Kyle Busch,2021-05-22,2021-05-22T09:05:00Z,2021-05-23T14:30:00Z,https://cf.nascar.com/cacher/2021/1/5033/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2021_r14_officialrun_kyle_larson,2021,14,2021-05-23,kyle_larson,Kyle Larson,2021-05-22,2021-05-22T09:05:00Z,2021-05-23T14:30:00Z,https://cf.nascar.com/cacher/2021/1/5033/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2021_r14_officialrun_william_byron,2021,14,2021-05-23,william_byron,William Byron,2021-05-22,2021-05-22T09:05:00Z,2021-05-23T14:30:00Z,https://cf.nascar.com/cacher/2021/1/5033/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2021_r15_officialrun_alex_bowman,2021,15,2021-05-30,alex_bowman,Alex Bowman,2021-05-29,2021-05-28T19:00:00Z,2021-05-30T18:00:00Z,https://cf.nascar.com/cacher/2021/1/5015/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2021_r15_officialrun_austin_dillon,2021,15,2021-05-30,austin_dillon,Austin Dillon,2021-05-29,2021-05-28T19:00:00Z,2021-05-30T18:00:00Z,https://cf.nascar.com/cacher/2021/1/5015/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2021_r15_officialrun_erik_jones,2021,15,2021-05-30,erik_jones,Erik Jones,2021-05-29,2021-05-28T19:00:00Z,2021-05-30T18:00:00Z,https://cf.nascar.com/cacher/2021/1/5015/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2021_r15_officialrun_joey_logano,2021,15,2021-05-30,joey_logano,Joey Logano,2021-05-29,2021-05-28T19:00:00Z,2021-05-30T18:00:00Z,https://cf.nascar.com/cacher/2021/1/5015/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2021_r15_officialrun_kyle_larson,2021,15,2021-05-30,kyle_larson,Kyle Larson,2021-05-29,2021-05-28T19:00:00Z,2021-05-30T18:00:00Z,https://cf.nascar.com/cacher/2021/1/5015/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2021_r16_officialgrid_chase_elliott,2021,16,2021-06-06,chase_elliott,Chase Elliott,2021-06-05,,,https://cf.nascar.com/cacher/2021/1/5042/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r16_officialgrid_denny_hamlin,2021,16,2021-06-06,denny_hamlin,Denny Hamlin,2021-06-05,,,https://cf.nascar.com/cacher/2021/1/5042/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r16_officialgrid_kyle_busch,2021,16,2021-06-06,kyle_busch,Kyle Busch,2021-06-05,,,https://cf.nascar.com/cacher/2021/1/5042/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r16_officialgrid_kyle_larson,2021,16,2021-06-06,kyle_larson,Kyle Larson,2021-06-05,,,https://cf.nascar.com/cacher/2021/1/5042/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r16_officialgrid_william_byron,2021,16,2021-06-06,william_byron,William Byron,2021-06-05,,,https://cf.nascar.com/cacher/2021/1/5042/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r17_officialrun_chase_elliott,2021,17,2021-06-20,chase_elliott,Chase Elliott,2021-06-19,2021-06-19T19:05:00Z,2021-06-20T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5035/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2021_r17_officialrun_kyle_larson,2021,17,2021-06-20,kyle_larson,Kyle Larson,2021-06-19,2021-06-19T19:05:00Z,2021-06-20T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5035/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2021_r17_officialrun_ricky_stenhouse_jr,2021,17,2021-06-20,ricky_stenhouse_jr,Ricky Stenhouse Jr.,2021-06-19,2021-06-19T19:05:00Z,2021-06-20T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5035/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2021_r17_officialrun_tyler_reddick,2021,17,2021-06-20,tyler_reddick,Tyler Reddick,2021-06-19,2021-06-19T19:05:00Z,2021-06-20T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5035/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2021_r17_officialrun_william_byron,2021,17,2021-06-20,william_byron,William Byron,2021-06-19,2021-06-19T19:05:00Z,2021-06-20T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5035/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2021_r18_officialrun_joey_logano,2021,18,2021-06-26,joey_logano,Joey Logano,2021-06-26,2021-06-26T11:00:00Z,2021-06-26T19:00:00Z,https://cf.nascar.com/cacher/2021/1/5022/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 4 of the selected pre-race session.
2021_r18_officialrun_kevin_harvick,2021,18,2021-06-26,kevin_harvick,Kevin Harvick,2021-06-26,2021-06-26T11:00:00Z,2021-06-26T19:00:00Z,https://cf.nascar.com/cacher/2021/1/5022/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 3 of the selected pre-race session.
2021_r18_officialrun_kyle_busch,2021,18,2021-06-26,kyle_busch,Kyle Busch,2021-06-26,2021-06-26T11:00:00Z,2021-06-26T19:00:00Z,https://cf.nascar.com/cacher/2021/1/5022/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 5 of the selected pre-race session.
2021_r18_officialrun_kyle_larson,2021,18,2021-06-26,kyle_larson,Kyle Larson,2021-06-26,2021-06-26T11:00:00Z,2021-06-26T19:00:00Z,https://cf.nascar.com/cacher/2021/1/5022/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived qualifying run: position 1 of the selected pre-race session.
2021_r18_officialrun_william_byron,2021,18,2021-06-26,william_byron,William Byron,2021-06-26,2021-06-26T11:00:00Z,2021-06-26T19:00:00Z,https://cf.nascar.com/cacher/2021/1/5022/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived qualifying run: position 2 of the selected pre-race session.
2021_r19_officialrun_aric_almirola,2021,19,2021-06-27,aric_almirola,Aric Almirola,2021-06-27,2021-06-27T11:00:00Z,2021-06-27T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5023/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 5 of the selected pre-race session.
2021_r19_officialrun_chris_buescher,2021,19,2021-06-27,chris_buescher,Chris Buescher,2021-06-27,2021-06-27T11:00:00Z,2021-06-27T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5023/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived qualifying run: position 1 of the selected pre-race session.
2021_r19_officialrun_christopher_bell,2021,19,2021-06-27,christopher_bell,Christopher Bell,2021-06-27,2021-06-27T11:00:00Z,2021-06-27T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5023/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 4 of the selected pre-race session.
2021_r19_officialrun_martin_truex_jr,2021,19,2021-06-27,martin_truex_jr,Martin Truex Jr.,2021-06-27,2021-06-27T11:00:00Z,2021-06-27T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5023/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 3 of the selected pre-race session.
2021_r19_officialrun_michael_mcdowell,2021,19,2021-06-27,michael_mcdowell,Michael McDowell,2021-06-27,2021-06-27T11:00:00Z,2021-06-27T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5023/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived qualifying run: position 2 of the selected pre-race session.
2021_r20_officialrun_austin_cindric,2021,20,2021-07-04,austin_cindric,Austin Cindric,2021-07-03,2021-07-03T16:35:00Z,2021-07-04T18:30:00Z,https://cf.nascar.com/cacher/2021/1/5054/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2021_r20_officialrun_kurt_busch,2021,20,2021-07-04,kurt_busch,Kurt Busch,2021-07-03,2021-07-03T16:35:00Z,2021-07-04T18:30:00Z,https://cf.nascar.com/cacher/2021/1/5054/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2021_r20_officialrun_kyle_busch,2021,20,2021-07-04,kyle_busch,Kyle Busch,2021-07-03,2021-07-03T16:35:00Z,2021-07-04T18:30:00Z,https://cf.nascar.com/cacher/2021/1/5054/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2021_r20_officialrun_ryan_blaney,2021,20,2021-07-04,ryan_blaney,Ryan Blaney,2021-07-03,2021-07-03T16:35:00Z,2021-07-04T18:30:00Z,https://cf.nascar.com/cacher/2021/1/5054/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2021_r20_officialrun_tyler_reddick,2021,20,2021-07-04,tyler_reddick,Tyler Reddick,2021-07-03,2021-07-03T16:35:00Z,2021-07-04T18:30:00Z,https://cf.nascar.com/cacher/2021/1/5054/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2021_r21_officialgrid_chase_elliott,2021,21,2021-07-11,chase_elliott,Chase Elliott,2021-07-10,,,https://cf.nascar.com/cacher/2021/1/5018/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r21_officialgrid_christopher_bell,2021,21,2021-07-11,christopher_bell,Christopher Bell,2021-07-10,,,https://cf.nascar.com/cacher/2021/1/5018/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r21_officialgrid_denny_hamlin,2021,21,2021-07-11,denny_hamlin,Denny Hamlin,2021-07-10,,,https://cf.nascar.com/cacher/2021/1/5018/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r21_officialgrid_kyle_busch,2021,21,2021-07-11,kyle_busch,Kyle Busch,2021-07-10,,,https://cf.nascar.com/cacher/2021/1/5018/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r21_officialgrid_martin_truex_jr,2021,21,2021-07-11,martin_truex_jr,Martin Truex Jr.,2021-07-10,,,https://cf.nascar.com/cacher/2021/1/5018/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r22_officialgrid_alex_bowman,2021,22,2021-07-18,alex_bowman,Alex Bowman,2021-07-17,,,https://cf.nascar.com/cacher/2021/1/5030/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r22_officialgrid_chase_elliott,2021,22,2021-07-18,chase_elliott,Chase Elliott,2021-07-17,,,https://cf.nascar.com/cacher/2021/1/5030/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r22_officialgrid_kurt_busch,2021,22,2021-07-18,kurt_busch,Kurt Busch,2021-07-17,,,https://cf.nascar.com/cacher/2021/1/5030/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r22_officialgrid_kyle_busch,2021,22,2021-07-18,kyle_busch,Kyle Busch,2021-07-17,,,https://cf.nascar.com/cacher/2021/1/5030/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r22_officialgrid_martin_truex_jr,2021,22,2021-07-18,martin_truex_jr,Martin Truex Jr.,2021-07-17,,,https://cf.nascar.com/cacher/2021/1/5030/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r23_officialgrid_brad_keselowski,2021,23,2021-08-08,brad_keselowski,Brad Keselowski,2021-08-07,,,https://cf.nascar.com/cacher/2021/1/5071/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r23_officialgrid_joey_logano,2021,23,2021-08-08,joey_logano,Joey Logano,2021-08-07,,,https://cf.nascar.com/cacher/2021/1/5071/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r23_officialgrid_kevin_harvick,2021,23,2021-08-08,kevin_harvick,Kevin Harvick,2021-08-07,,,https://cf.nascar.com/cacher/2021/1/5071/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r23_officialgrid_kyle_larson,2021,23,2021-08-08,kyle_larson,Kyle Larson,2021-08-07,,,https://cf.nascar.com/cacher/2021/1/5071/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r23_officialgrid_ryan_blaney,2021,23,2021-08-08,ryan_blaney,Ryan Blaney,2021-08-07,,,https://cf.nascar.com/cacher/2021/1/5071/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r24_officialrun_austin_cindric,2021,24,2021-08-15,austin_cindric,Austin Cindric,2021-08-14,2021-08-14T16:05:00Z,2021-08-15T17:00:00Z,https://cf.nascar.com/cacher/2021/1/5074/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2021_r24_officialrun_denny_hamlin,2021,24,2021-08-15,denny_hamlin,Denny Hamlin,2021-08-14,2021-08-14T16:05:00Z,2021-08-15T17:00:00Z,https://cf.nascar.com/cacher/2021/1/5074/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2021_r24_officialrun_kyle_larson,2021,24,2021-08-15,kyle_larson,Kyle Larson,2021-08-14,2021-08-14T16:05:00Z,2021-08-15T17:00:00Z,https://cf.nascar.com/cacher/2021/1/5074/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2021_r24_officialrun_martin_truex_jr,2021,24,2021-08-15,martin_truex_jr,Martin Truex Jr.,2021-08-14,2021-08-14T16:05:00Z,2021-08-15T17:00:00Z,https://cf.nascar.com/cacher/2021/1/5074/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2021_r24_officialrun_william_byron,2021,24,2021-08-15,william_byron,William Byron,2021-08-14,2021-08-14T16:05:00Z,2021-08-15T17:00:00Z,https://cf.nascar.com/cacher/2021/1/5074/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2021_r25_officialgrid_chase_elliott,2021,25,2021-08-22,chase_elliott,Chase Elliott,2021-08-21,,,https://cf.nascar.com/cacher/2021/1/5031/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r25_officialgrid_kyle_larson,2021,25,2021-08-22,kyle_larson,Kyle Larson,2021-08-21,,,https://cf.nascar.com/cacher/2021/1/5031/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r25_officialgrid_martin_truex_jr,2021,25,2021-08-22,martin_truex_jr,Martin Truex Jr.,2021-08-21,,,https://cf.nascar.com/cacher/2021/1/5031/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r25_officialgrid_matt_dibenedetto,2021,25,2021-08-22,matt_dibenedetto,Matt DiBenedetto,2021-08-21,,,https://cf.nascar.com/cacher/2021/1/5031/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r25_officialgrid_ryan_blaney,2021,25,2021-08-22,ryan_blaney,Ryan Blaney,2021-08-21,,,https://cf.nascar.com/cacher/2021/1/5031/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r26_officialgrid_chase_elliott,2021,26,2021-08-28,chase_elliott,Chase Elliott,2021-08-27,,,https://cf.nascar.com/cacher/2021/1/5036/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r26_officialgrid_denny_hamlin,2021,26,2021-08-28,denny_hamlin,Denny Hamlin,2021-08-27,,,https://cf.nascar.com/cacher/2021/1/5036/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r26_officialgrid_kyle_busch,2021,26,2021-08-28,kyle_busch,Kyle Busch,2021-08-27,,,https://cf.nascar.com/cacher/2021/1/5036/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r26_officialgrid_kyle_larson,2021,26,2021-08-28,kyle_larson,Kyle Larson,2021-08-27,,,https://cf.nascar.com/cacher/2021/1/5036/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r26_officialgrid_william_byron,2021,26,2021-08-28,william_byron,William Byron,2021-08-27,,,https://cf.nascar.com/cacher/2021/1/5036/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r27_officialgrid_alex_bowman,2021,27,2021-09-05,alex_bowman,Alex Bowman,2021-09-04,,,https://cf.nascar.com/cacher/2021/1/5078/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r27_officialgrid_chase_elliott,2021,27,2021-09-05,chase_elliott,Chase Elliott,2021-09-04,,,https://cf.nascar.com/cacher/2021/1/5078/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r27_officialgrid_denny_hamlin,2021,27,2021-09-05,denny_hamlin,Denny Hamlin,2021-09-04,,,https://cf.nascar.com/cacher/2021/1/5078/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
